word,type,first_word_of_sentence_id
on,2,30021
european,11,30021
tour,13,30021
.,2,30021
london,6,30031
1996-08-31,2,30031
leading,2,30031
money,2,30031
winners,2,30031
on,2,30031
the,2,30031
european,11,30031
tour,13,30031
after,2,30031
the,2,30031
british,11,30031
masters,13,30031
won,2,30031
by,2,30031
robert,4,30031
allenby,5,30031
on,2,30031
saturday,2,30031
(,2,30031
british,3,30031
unless,2,30031
stated,2,30031
),2,30031
:,2,30031
1.,2,30031
ian,4,30031
woosnam,5,30031
"510,258",2,30031
pounds,2,30031
sterling,2,30031
2.,2,30031
colin,4,30031
montgomerie,5,30031
"442,201",2,30031
3.,2,30031
robert,4,30031
allenby,5,30031
(,2,30031
australia,6,30031
),2,30031
"407,748",2,30031
4.,2,30031
lee,4,30031
westwood,5,30031
"301,972",2,30031
5.,2,30031
costantino,4,30031
rocca,5,30031
(,2,30031
italy,6,30031
),2,30031
"297,157",2,30031
6.,2,30031
mark,4,30031
mcnulty,5,30031
(,2,30031
zimbabwe,6,30031
),2,30031
"254,247",2,30031
7.,2,30031
andrew,4,30031
coltart,5,30031
"248,142",2,30031
8.,2,30031
wayne,4,30031
riley,5,30031
(,2,30031
australia,6,30031
),2,30031
"239,733",2,30031
9.,2,30031
raymond,4,30031
russell,5,30031
"234,330",2,30031
10.,2,30031
paul,4,30031
lawrie,5,30031
"211,420",2,30031
11.,2,30031
stephen,4,30031
ames,5,30031
(,2,30031
trinidad,6,30031
),2,30031
"211,175",2,30031
12.,2,30031
frank,4,30031
nobilo,5,30031
(,2,30031
new,15,30031
zealand,16,30031
),2,30031
"209,412",2,30031
13.,2,30031
paul,4,30031
mcginley,5,30031
(,2,30031
ireland,6,30031
),2,30031
"208,978",2,30031
14.,2,30031
padraig,4,30031
harrington,5,30031
(,2,30031
ireland,6,30031
),2,30031
"202,593",2,30031
15.,2,30031
retief,4,30031
goosen,5,30031
(,2,30031
south,15,30031
africa,16,30031
),2,30031
"195,283",2,30031
16.,2,30031
miguel,4,30031
angel,9,30031
jimenez,5,30031
(,2,30031
spain,6,30031
),2,30031
"184,180",2,30031
17.,2,30031
peter,4,30031
mitchell,5,30031
"183,704",2,30031
18.,2,30031
miguel,4,30031
angel,9,30031
martin,5,30031
(,2,30031
spain,6,30031
),2,30031
"182,533",2,30031
19.,2,30031
jonathan,4,30031
lomas,5,30031
"181,005",2,30031
20.,2,30031
paul,4,30031
broadhurst,5,30031
"176,780",2,30031
-docstart-,2,30031
rugby,7,30031
union,8,30031
-,2,30031
english,3,30031
",",2,30031
scottish,3,30031
and,2,30031
welsh,3,30031
results,2,30031
.,2,30031
london,6,30186
1996-08-31,2,30186
results,2,30186
of,2,30186
english,3,30186
",",2,30186
scottish,3,30186
and,2,30186
welsh,3,30186
rugby,2,30186
union,2,30186
matches,2,30186
on,2,30186
saturday,2,30186
:,2,30186
english,11,30186
national,12,30186
league,13,30186
one,2,30186
harlequins,1,30186
75,2,30186
gloucester,1,30186
19,2,30186
london,7,30186
irish,8,30186
27,2,30186
bristol,1,30186
28,2,30186
northampton,1,30186
46,2,30186
west,7,30186
hartlepool,8,30186
20,2,30186
orrell,1,30186
13,2,30186
bath,1,30186
56,2,30186
sale,1,30186
31,2,30186
wasps,1,30186
33,2,30186
saracens,1,30186
25,2,30186
leicester,1,30186
23,2,30186
welsh,3,30186
division,2,30186
one,2,30186
bridgend,1,30186
13,2,30186
llanelli,1,30186
9,2,30186
dunvant,1,30186
21,2,30186
ebbw,7,30186
vale,8,30186
10,2,30186
treorchy,1,30186
17,2,30186
newbridge,1,30186
23,2,30186
newport,1,30186
29,2,30186
caerphilly,1,30186
10,2,30186
swansea,1,30186
49,2,30186
cardiff,1,30186
23,2,30186
scottish,3,30186
premier,2,30186
league,2,30186
division,2,30186
one,2,30186
boroughmuir,1,30186
20,2,30186
hawick,1,30186
23,2,30186
currie,1,30186
45,2,30186
heriot,7,30186
's,14,30186
f.p.,8,30186
5,2,30186
jed-forest,1,30186
17,2,30186
watsonians,1,30186
54,2,30186
melrose,1,30186
107,2,30186
stirling,1,30186
county,2,30186
10,2,30186
-docstart-,2,30186
soccer,2,30186
-,2,30186
wales,6,30186
beat,2,30186
san,15,30186
marino,16,30186
in,2,30186
world,11,30186
cup,13,30186
qualifier,2,30186
.,2,30186
cardiff,6,30291
1996-08-31,2,30291
wales,6,30291
beat,2,30291
san,15,30291
marino,16,30291
6-0,2,30291
(,2,30291
halftime,2,30291
4-0,2,30291
),2,30291
in,2,30291
a,2,30291
world,11,30291
cup,13,30291
soccer,2,30291
european,3,30291
group,2,30291
7,2,30291
qualifier,2,30291
on,2,30291
saturday,2,30291
.,2,30291
scorers,2,30314
:,2,30314
dean,4,30314
saunders,5,30314
(,2,30314
2nd,2,30314
minute,2,30314
",",2,30314
75th,2,30314
),2,30314
",",2,30314
mark,4,30314
hughes,5,30314
(,2,30314
25th,2,30314
",",2,30314
54th,2,30314
),2,30314
",",2,30314
andy,4,30314
melville,5,30314
(,2,30314
33rd,2,30314
),2,30314
",",2,30314
john,4,30314
robinson,5,30314
(,2,30314
45th,2,30314
),2,30314
.,2,30314
attendance,2,30345
:,2,30345
"15,150",2,30345
-docstart-,2,30345
soccer,2,30345
-,2,30345
ukraine,6,30345
beat,2,30345
northern,15,30345
ireland,16,30345
in,2,30345
world,11,30345
cup,13,30345
qualifier,2,30345
.,2,30345
belfast,6,30360
1996-08-31,2,30360
ukraine,6,30360
beat,2,30360
northern,15,30360
ireland,16,30360
1-0,2,30360
(,2,30360
halftime,2,30360
0-0,2,30360
),2,30360
in,2,30360
a,2,30360
world,11,30360
cup,13,30360
soccer,2,30360
european,3,30360
group,2,30360
nine,2,30360
qualifier,2,30360
on,2,30360
saturday,2,30360
.,2,30360
scorer,2,30383
:,2,30383
sergei,4,30383
rebrov,5,30383
(,2,30383
79th,2,30383
minute,2,30383
),2,30383
attendance,2,30383
:,2,30383
"9,358",2,30383
-docstart-,2,30383
rugby,7,30383
union,8,30383
-,2,30383
lynagh,10,30383
seals,2,30383
victory,2,30383
over,2,30383
dwyer,1,30383
and,2,30383
leicester,1,30383
.,2,30383
london,6,30406
1996-08-31,2,30406
former,2,30406
wallaby,1,30406
captain,2,30406
michael,4,30406
lynagh,5,30406
began,2,30406
his,2,30406
career,2,30406
in,2,30406
english,3,30406
club,2,30406
rugby,2,30406
in,2,30406
impeccable,2,30406
fashion,2,30406
on,2,30406
saturday,2,30406
to,2,30406
frustrate,2,30406
his,2,30406
old,2,30406
coach,2,30406
bob,4,30406
dwyer,5,30406
on,2,30406
his,2,30406
league,2,30406
coaching,2,30406
debut,2,30406
with,2,30406
leicester,6,30406
.,2,30406
lynagh,10,30440
kicked,2,30440
five,2,30440
penalties,2,30440
and,2,30440
a,2,30440
conversion,2,30440
from,2,30440
his,2,30440
six,2,30440
attempts,2,30440
at,2,30440
goal,2,30440
to,2,30440
steer,2,30440
his,2,30440
multi-national,2,30440
saracens,1,30440
side,2,30440
to,2,30440
a,2,30440
25-23,2,30440
home,2,30440
win,2,30440
and,2,30440
offer,2,30440
millionaire,2,30440
backer,2,30440
nigel,4,30440
wray,5,30440
an,2,30440
early,2,30440
return,2,30440
on,2,30440
his,2,30440
big,2,30440
investment,2,30440
in,2,30440
the,2,30440
north,2,30440
london,6,30440
club,2,30440
.,2,30440
french,3,30483
centre,2,30483
philippe,4,30483
sella,5,30483
also,2,30483
enjoyed,2,30483
a,2,30483
good,2,30483
game,2,30483
alongside,2,30483
lynagh,10,30483
",",2,30483
although,2,30483
the,2,30483
home,2,30483
team,2,30483
scored,2,30483
only,2,30483
one,2,30483
try,2,30483
through,2,30483
england,6,30483
scrum-half,2,30483
kyran,4,30483
bracken,5,30483
.,2,30483
the,2,30509
new,2,30509
french,3,30509
connection,2,30509
at,2,30509
harlequins,6,30509
also,2,30509
made,2,30509
a,2,30509
good,2,30509
start,2,30509
",",2,30509
laurent,4,30509
cabannes,5,30509
and,2,30509
laurent,4,30509
benezech,5,30509
scoring,2,30509
a,2,30509
try,2,30509
apiece,2,30509
in,2,30509
their,2,30509
side,2,30509
's,2,30509
75-19,2,30509
victory,2,30509
over,2,30509
gloucester,1,30509
.,2,30509
former,2,30539
england,6,30539
captain,2,30539
will,4,30539
carling,5,30539
",",2,30539
handed,2,30539
the,2,30539
kicking,2,30539
duties,2,30539
",",2,30539
finished,2,30539
with,2,30539
20,2,30539
points,2,30539
.,2,30539
with,2,30555
the,2,30555
first,2,30555
day,2,30555
of,2,30555
the,2,30555
league,2,30555
season,2,30555
briefly,2,30555
shifting,2,30555
the,2,30555
spotlight,2,30555
away,2,30555
from,2,30555
the,2,30555
discord,2,30555
between,2,30555
the,2,30555
clubs,2,30555
and,2,30555
the,2,30555
rugby,7,30555
football,14,30555
union,8,30555
",",2,30555
there,2,30555
were,2,30555
also,2,30555
emphatic,2,30555
victories,2,30555
for,2,30555
champions,2,30555
bath,1,30555
",",2,30555
56-13,2,30555
winners,2,30555
over,2,30555
orrell,1,30555
",",2,30555
and,2,30555
northampton,1,30555
and,2,30555
narrow,2,30555
successes,2,30555
for,2,30555
wasps,1,30555
and,2,30555
bristol,1,30555
.,2,30555
-docstart-,2,30604
soccer,2,30604
-,2,30604
scottish,3,30604
league,2,30604
standings,2,30604
.,2,30604
london,6,30611
1996-08-31,2,30611
scottish,3,30611
league,2,30611
standings,2,30611
after,2,30611
saturday,2,30611
's,2,30611
matches,2,30611
(,2,30611
tabulated,2,30611
-,2,30611
played,2,30611
",",2,30611
won,2,30611
",",2,30611
drawn,2,30611
",",2,30611
lost,2,30611
",",2,30611
goals,2,30611
for,2,30611
",",2,30611
goals,2,30611
against,2,30611
",",2,30611
points,2,30611
),2,30611
:,2,30611
division,2,30611
one,2,30611
greenock,7,30611
morton,8,30611
3,2,30611
2,2,30611
0,2,30611
1,2,30611
5,2,30611
2,2,30611
6,2,30611
dundee,1,30611
3,2,30611
1,2,30611
2,2,30611
0,2,30611
3,2,30611
2,2,30611
5,2,30611
st,7,30611
johnstone,8,30611
2,2,30611
1,2,30611
1,2,30611
0,2,30611
3,2,30611
0,2,30611
4,2,30611
st,7,30611
mirren,8,30611
3,2,30611
1,2,30611
1,2,30611
1,2,30611
5,2,30611
4,2,30611
4,2,30611
airdrieonians,1,30611
2,2,30611
1,2,30611
1,2,30611
0,2,30611
1,2,30611
0,2,30611
4,2,30611
falkirk,1,30611
3,2,30611
1,2,30611
1,2,30611
1,2,30611
1,2,30611
1,2,30611
4,2,30611
clydebank,1,30611
2,2,30611
1,2,30611
0,2,30611
1,2,30611
1,2,30611
3,2,30611
3,2,30611
partick,1,30611
3,2,30611
0,2,30611
2,2,30611
1,2,30611
1,2,30611
2,2,30611
2,2,30611
stirling,1,30611
3,2,30611
0,2,30611
1,2,30611
2,2,30611
1,2,30611
3,2,30611
1,2,30611
east,7,30611
fife,8,30611
2,2,30611
0,2,30611
1,2,30611
1,2,30611
0,2,30611
4,2,30611
1,2,30611
division,2,30611
two,2,30611
livingston,1,30611
3,2,30611
3,2,30611
0,2,30611
0,2,30611
6,2,30611
2,2,30611
9,2,30611
queen,7,30611
of,14,30611
south,8,30611
3,2,30611
2,2,30611
0,2,30611
1,2,30611
5,2,30611
4,2,30611
6,2,30611
ayr,1,30611
3,2,30611
1,2,30611
2,2,30611
0,2,30611
8,2,30611
2,2,30611
5,2,30611
stenhousemuir,1,30611
3,2,30611
1,2,30611
1,2,30611
1,2,30611
6,2,30611
1,2,30611
4,2,30611
hamilton,1,30611
3,2,30611
1,2,30611
1,2,30611
1,2,30611
3,2,30611
2,2,30611
4,2,30611
stranraer,1,30611
3,2,30611
1,2,30611
1,2,30611
1,2,30611
3,2,30611
3,2,30611
4,2,30611
brechin,1,30611
3,2,30611
0,2,30611
3,2,30611
0,2,30611
2,2,30611
2,2,30611
3,2,30611
clyde,1,30611
3,2,30611
1,2,30611
0,2,30611
2,2,30611
2,2,30611
5,2,30611
3,2,30611
dumbarton,1,30611
3,2,30611
0,2,30611
2,2,30611
1,2,30611
3,2,30611
4,2,30611
2,2,30611
berwick,1,30611
3,2,30611
0,2,30611
0,2,30611
3,2,30611
1,2,30611
14,2,30611
0,2,30611
division,2,30611
three,2,30611
albion,1,30611
3,2,30611
3,2,30611
0,2,30611
0,2,30611
5,2,30611
0,2,30611
9,2,30611
forfar,1,30611
3,2,30611
2,2,30611
0,2,30611
1,2,30611
7,2,30611
4,2,30611
6,2,30611
cowdenbeath,1,30611
3,2,30611
2,2,30611
0,2,30611
1,2,30611
4,2,30611
3,2,30611
6,2,30611
arbroath,1,30611
3,2,30611
1,2,30611
2,2,30611
0,2,30611
4,2,30611
2,2,30611
5,2,30611
alloa,1,30611
3,2,30611
1,2,30611
1,2,30611
1,2,30611
3,2,30611
3,2,30611
4,2,30611
queen,7,30611
's,14,30611
park,8,30611
3,2,30611
1,2,30611
1,2,30611
1,2,30611
6,2,30611
8,2,30611
4,2,30611
montrose,1,30611
3,2,30611
1,2,30611
0,2,30611
2,2,30611
3,2,30611
4,2,30611
3,2,30611
inverness,7,30611
thistle,8,30611
3,2,30611
1,2,30611
0,2,30611
2,2,30611
3,2,30611
6,2,30611
3,2,30611
east,7,30611
stirling,8,30611
3,2,30611
0,2,30611
2,2,30611
1,2,30611
3,2,30611
4,2,30611
2,2,30611
ross,7,30611
county,8,30611
3,2,30611
0,2,30611
0,2,30611
3,2,30611
3,2,30611
7,2,30611
0,2,30611
-docstart-,2,30611
soccer,2,30611
-,2,30611
english,3,30611
league,2,30611
standings,2,30611
.,2,30611
london,6,30904
1996-08-31,2,30904
english,3,30904
soccer,2,30904
league,2,30904
standings,2,30904
after,2,30904
saturday,2,30904
's,2,30904
matches,2,30904
(,2,30904
tabulated,2,30904
-,2,30904
played,2,30904
",",2,30904
won,2,30904
",",2,30904
drawn,2,30904
",",2,30904
lost,2,30904
",",2,30904
goals,2,30904
for,2,30904
",",2,30904
goals,2,30904
against,2,30904
",",2,30904
points,2,30904
),2,30904
:,2,30904
division,2,30904
one,2,30904
stoke,1,30904
4,2,30904
3,2,30904
1,2,30904
0,2,30904
7,2,30904
4,2,30904
10,2,30904
barnsley,1,30904
3,2,30904
3,2,30904
0,2,30904
0,2,30904
8,2,30904
2,2,30904
9,2,30904
norwich,1,30904
4,2,30904
3,2,30904
0,2,30904
1,2,30904
5,2,30904
3,2,30904
9,2,30904
tranmere,1,30904
4,2,30904
2,2,30904
1,2,30904
1,2,30904
6,2,30904
4,2,30904
7,2,30904
bolton,1,30904
3,2,30904
2,2,30904
1,2,30904
0,2,30904
5,2,30904
2,2,30904
7,2,30904
queens,7,30904
park,14,30904
rangers,8,30904
3,2,30904
2,2,30904
1,2,30904
0,2,30904
5,2,30904
3,2,30904
7,2,30904
wolverhampton,1,30904
4,2,30904
2,2,30904
1,2,30904
1,2,30904
5,2,30904
3,2,30904
7,2,30904
swindon,1,30904
4,2,30904
2,2,30904
1,2,30904
1,2,30904
5,2,30904
4,2,30904
7,2,30904
bradford,1,30904
4,2,30904
2,2,30904
0,2,30904
2,2,30904
4,2,30904
3,2,30904
6,2,30904
portsmouth,1,30904
4,2,30904
2,2,30904
0,2,30904
2,2,30904
4,2,30904
5,2,30904
6,2,30904
ipswich,1,30904
4,2,30904
1,2,30904
2,2,30904
1,2,30904
9,2,30904
7,2,30904
5,2,30904
crystal,7,30904
palace,8,30904
4,2,30904
1,2,30904
2,2,30904
1,2,30904
4,2,30904
3,2,30904
5,2,30904
port,7,30904
vale,8,30904
4,2,30904
1,2,30904
2,2,30904
1,2,30904
4,2,30904
4,2,30904
5,2,30904
birmingham,1,30904
2,2,30904
1,2,30904
1,2,30904
0,2,30904
5,2,30904
4,2,30904
4,2,30904
reading,1,30904
4,2,30904
1,2,30904
1,2,30904
2,2,30904
5,2,30904
10,2,30904
4,2,30904
huddersfield,1,30904
3,2,30904
1,2,30904
1,2,30904
1,2,30904
4,2,30904
4,2,30904
4,2,30904
oxford,1,30904
4,2,30904
1,2,30904
0,2,30904
3,2,30904
6,2,30904
5,2,30904
3,2,30904
manchester,7,30904
city,8,30904
3,2,30904
1,2,30904
0,2,30904
2,2,30904
2,2,30904
3,2,30904
3,2,30904
west,7,30904
bromwich,8,30904
3,2,30904
0,2,30904
2,2,30904
1,2,30904
2,2,30904
3,2,30904
2,2,30904
oldham,1,30904
4,2,30904
0,2,30904
1,2,30904
3,2,30904
5,2,30904
9,2,30904
1,2,30904
sheffield,7,30904
united,8,30904
2,2,30904
0,2,30904
1,2,30904
1,2,30904
4,2,30904
5,2,30904
1,2,30904
grimsby,1,30904
4,2,30904
0,2,30904
1,2,30904
3,2,30904
4,2,30904
8,2,30904
1,2,30904
southend,1,30904
4,2,30904
0,2,30904
1,2,30904
3,2,30904
2,2,30904
10,2,30904
1,2,30904
charlton,1,30904
2,2,30904
0,2,30904
1,2,30904
1,2,30904
1,2,30904
3,2,30904
1,2,30904
division,2,30904
two,2,30904
plymouth,1,30904
4,2,30904
3,2,30904
1,2,30904
0,2,30904
10,2,30904
6,2,30904
10,2,30904
brentford,1,30904
4,2,30904
3,2,30904
1,2,30904
0,2,30904
9,2,30904
3,2,30904
10,2,30904
bury,1,30904
4,2,30904
3,2,30904
1,2,30904
0,2,30904
8,2,30904
2,2,30904
10,2,30904
chesterfield,1,30904
4,2,30904
3,2,30904
0,2,30904
1,2,30904
4,2,30904
2,2,30904
9,2,30904
millwall,1,30904
4,2,30904
2,2,30904
1,2,30904
1,2,30904
7,2,30904
5,2,30904
7,2,30904
shrewsbury,1,30904
4,2,30904
2,2,30904
1,2,30904
1,2,30904
6,2,30904
6,2,30904
7,2,30904
blackpool,1,30904
4,2,30904
2,2,30904
1,2,30904
1,2,30904
3,2,30904
2,2,30904
7,2,30904
york,1,30904
4,2,30904
2,2,30904
0,2,30904
2,2,30904
6,2,30904
6,2,30904
6,2,30904
burnley,1,30904
4,2,30904
2,2,30904
0,2,30904
2,2,30904
6,2,30904
7,2,30904
6,2,30904
bournemouth,1,30904
4,2,30904
2,2,30904
0,2,30904
2,2,30904
5,2,30904
5,2,30904
6,2,30904
watford,1,30904
4,2,30904
2,2,30904
0,2,30904
2,2,30904
4,2,30904
5,2,30904
6,2,30904
bristol,7,30904
rovers,8,30904
3,2,30904
1,2,30904
2,2,30904
0,2,30904
2,2,30904
1,2,30904
5,2,30904
peterborough,1,30904
3,2,30904
1,2,30904
1,2,30904
1,2,30904
4,2,30904
4,2,30904
4,2,30904
preston,1,30904
4,2,30904
1,2,30904
1,2,30904
2,2,30904
4,2,30904
5,2,30904
4,2,30904
crewe,1,30904
4,2,30904
1,2,30904
1,2,30904
2,2,30904
4,2,30904
6,2,30904
4,2,30904
gillingham,1,30904
4,2,30904
1,2,30904
1,2,30904
2,2,30904
4,2,30904
6,2,30904
4,2,30904
notts,7,30904
county,8,30904
3,2,30904
1,2,30904
1,2,30904
1,2,30904
2,2,30904
2,2,30904
4,2,30904
bristol,7,30904
city,8,30904
4,2,30904
1,2,30904
0,2,30904
3,2,30904
7,2,30904
8,2,30904
3,2,30904
luton,1,30904
4,2,30904
1,2,30904
0,2,30904
3,2,30904
4,2,30904
10,2,30904
3,2,30904
wycombe,1,30904
4,2,30904
0,2,30904
3,2,30904
1,2,30904
2,2,30904
3,2,30904
3,2,30904
wrexham,1,30904
2,2,30904
0,2,30904
2,2,30904
0,2,30904
5,2,30904
5,2,30904
2,2,30904
stockport,1,30904
4,2,30904
0,2,30904
2,2,30904
2,2,30904
1,2,30904
3,2,30904
2,2,30904
rotherham,1,30904
4,2,30904
0,2,30904
1,2,30904
3,2,30904
3,2,30904
6,2,30904
1,2,30904
walsall,1,30904
3,2,30904
0,2,30904
1,2,30904
2,2,30904
2,2,30904
4,2,30904
1,2,30904
division,2,30904
three,2,30904
wigan,1,30904
4,2,30904
3,2,30904
1,2,30904
0,2,30904
9,2,30904
4,2,30904
10,2,30904
fulham,1,30904
4,2,30904
3,2,30904
0,2,30904
1,2,30904
5,2,30904
3,2,30904
9,2,30904
hull,1,30904
4,2,30904
2,2,30904
2,2,30904
0,2,30904
4,2,30904
2,2,30904
8,2,30904
hartlepool,1,30904
4,2,30904
2,2,30904
1,2,30904
1,2,30904
6,2,30904
5,2,30904
7,2,30904
torquay,1,30904
4,2,30904
2,2,30904
1,2,30904
1,2,30904
5,2,30904
3,2,30904
7,2,30904
cardiff,1,30904
4,2,30904
2,2,30904
1,2,30904
1,2,30904
3,2,30904
2,2,30904
7,2,30904
scunthorpe,1,30904
4,2,30904
2,2,30904
1,2,30904
1,2,30904
3,2,30904
3,2,30904
7,2,30904
carlisle,1,30904
4,2,30904
2,2,30904
1,2,30904
1,2,30904
2,2,30904
1,2,30904
7,2,30904
scarborough,1,30904
4,2,30904
1,2,30904
3,2,30904
0,2,30904
5,2,30904
3,2,30904
6,2,30904
northampton,1,30904
4,2,30904
1,2,30904
2,2,30904
1,2,30904
6,2,30904
4,2,30904
5,2,30904
lincoln,1,30904
4,2,30904
1,2,30904
2,2,30904
1,2,30904
5,2,30904
5,2,30904
5,2,30904
barnet,1,30904
4,2,30904
1,2,30904
2,2,30904
1,2,30904
4,2,30904
2,2,30904
5,2,30904
exeter,1,30904
4,2,30904
1,2,30904
2,2,30904
1,2,30904
4,2,30904
5,2,30904
5,2,30904
cambridge,7,30904
united,8,30904
4,2,30904
1,2,30904
2,2,30904
1,2,30904
3,2,30904
4,2,30904
5,2,30904
darlington,1,30904
4,2,30904
1,2,30904
1,2,30904
2,2,30904
9,2,30904
8,2,30904
4,2,30904
chester,1,30904
4,2,30904
1,2,30904
1,2,30904
2,2,30904
6,2,30904
7,2,30904
4,2,30904
doncaster,1,30904
4,2,30904
1,2,30904
1,2,30904
2,2,30904
4,2,30904
5,2,30904
4,2,30904
leyton,7,30904
orient,8,30904
4,2,30904
1,2,30904
1,2,30904
2,2,30904
3,2,30904
3,2,30904
4,2,30904
brighton,1,30904
4,2,30904
1,2,30904
1,2,30904
2,2,30904
3,2,30904
6,2,30904
4,2,30904
hereford,1,30904
4,2,30904
1,2,30904
1,2,30904
2,2,30904
2,2,30904
3,2,30904
4,2,30904
swansea,1,30904
4,2,30904
1,2,30904
0,2,30904
3,2,30904
4,2,30904
9,2,30904
3,2,30904
colchester,1,30904
4,2,30904
0,2,30904
3,2,30904
1,2,30904
2,2,30904
4,2,30904
3,2,30904
rochdale,1,30904
4,2,30904
0,2,30904
2,2,30904
2,2,30904
2,2,30904
4,2,30904
2,2,30904
mansfield,1,30904
4,2,30904
0,2,30904
2,2,30904
2,2,30904
2,2,30904
6,2,30904
2,2,30904
-docstart-,2,30904
soccer,2,30904
-,2,30904
scottish,3,30904
league,2,30904
results,2,30904
.,2,30904
glasgow,6,31535
1996-08-31,2,31535
results,2,31535
of,2,31535
scottish,3,31535
league,2,31535
matches,2,31535
on,2,31535
saturday,2,31535
:,2,31535
division,2,31535
one,2,31535
greenock,7,31535
morton,8,31535
1,2,31535
falkirk,1,31535
0,2,31535
partick,1,31535
1,2,31535
st,7,31535
mirren,8,31535
1,2,31535
stirling,1,31535
1,2,31535
dundee,1,31535
1,2,31535
postponed,2,31535
:,2,31535
east,7,31535
fife,8,31535
v,2,31535
clydebank,1,31535
",",2,31535
st,7,31535
johnstone,8,31535
v,2,31535
airdrieonians,1,31535
.,2,31535
division,2,31573
two,2,31573
ayr,1,31573
6,2,31573
berwick,1,31573
0,2,31573
clyde,1,31573
0,2,31573
queen,7,31573
of,14,31573
south,8,31573
2,2,31573
dumbarton,1,31573
1,2,31573
brechin,1,31573
1,2,31573
livingston,1,31573
1,2,31573
hamilton,1,31573
0,2,31573
stenhousemuir,1,31573
0,2,31573
stranraer,1,31573
1,2,31573
division,2,31573
three,2,31573
albion,1,31573
2,2,31573
cowdenbeath,1,31573
0,2,31573
arbroath,1,31573
0,2,31573
east,7,31573
stirling,8,31573
0,2,31573
inverness,7,31573
thistle,8,31573
1,2,31573
alloa,1,31573
0,2,31573
montrose,1,31573
2,2,31573
ross,7,31573
county,8,31573
1,2,31573
queen,7,31573
's,14,31573
park,8,31573
1,2,31573
forfar,1,31573
4,2,31573
-docstart-,2,31573
soccer,2,31573
-,2,31573
english,3,31573
league,2,31573
results,2,31573
.,2,31573
london,6,31631
1996-08-31,2,31631
results,2,31631
of,2,31631
english,3,31631
soccer,2,31631
matches,2,31631
on,2,31631
saturday,2,31631
:,2,31631
division,2,31631
one,2,31631
bradford,1,31631
1,2,31631
tranmere,1,31631
0,2,31631
grimsby,1,31631
0,2,31631
portsmouth,1,31631
1,2,31631
huddersfield,1,31631
1,2,31631
crystal,7,31631
palace,8,31631
1,2,31631
norwich,1,31631
1,2,31631
wolverhampton,1,31631
0,2,31631
oldham,1,31631
3,2,31631
ipswich,1,31631
3,2,31631
port,7,31631
vale,8,31631
2,2,31631
oxford,1,31631
0,2,31631
reading,1,31631
2,2,31631
stoke,1,31631
2,2,31631
southend,1,31631
1,2,31631
swindon,1,31631
3,2,31631
postponed,2,31631
:,2,31631
birmingham,1,31631
v,2,31631
barnsley,1,31631
",",2,31631
manchester,7,31631
city,8,31631
v,2,31631
charlton,1,31631
playing,2,31631
sunday,2,31631
:,2,31631
queens,7,31631
park,14,31631
rangers,8,31631
v,2,31631
bolton,1,31631
division,2,31631
two,2,31631
blackpool,1,31631
0,2,31631
wycombe,1,31631
0,2,31631
bournemouth,1,31631
1,2,31631
peterborough,1,31631
2,2,31631
bristol,7,31631
rovers,8,31631
1,2,31631
stockport,1,31631
1,2,31631
bury,1,31631
4,2,31631
bristol,7,31631
city,8,31631
0,2,31631
crewe,1,31631
0,2,31631
watford,1,31631
2,2,31631
gillingham,1,31631
0,2,31631
chesterfield,1,31631
1,2,31631
luton,1,31631
1,2,31631
rotherham,1,31631
0,2,31631
millwall,1,31631
2,2,31631
burnley,1,31631
1,2,31631
notts,7,31631
county,8,31631
0,2,31631
york,1,31631
1,2,31631
shrewsbury,1,31631
0,2,31631
brentford3,1,31631
postponed,2,31631
:,2,31631
walsall,1,31631
v,2,31631
wrexham,1,31631
division,2,31631
three,2,31631
brighton,1,31631
1,2,31631
scunthorpe,1,31631
1,2,31631
cambridge,7,31631
united,8,31631
0,2,31631
cardiff,1,31631
2,2,31631
colchester,1,31631
1,2,31631
hereford,1,31631
1,2,31631
doncaster,1,31631
3,2,31631
darlington,1,31631
2,2,31631
fulham,1,31631
1,2,31631
carlisle,1,31631
0,2,31631
hull,1,31631
0,2,31631
barnet,1,31631
0,2,31631
leyton,7,31631
orient,8,31631
2,2,31631
hartlepool,1,31631
0,2,31631
mansfield,1,31631
0,2,31631
rochdale,1,31631
0,2,31631
scarborough,1,31631
1,2,31631
northampton,1,31631
1,2,31631
torquay,1,31631
2,2,31631
exeter,1,31631
0,2,31631
wigan,1,31631
4,2,31631
chester,1,31631
2,2,31631
-docstart-,2,31631
cricket,2,31631
-,2,31631
english,11,31631
county,12,31631
championship,13,31631
scores,2,31631
.,2,31631
london,6,31800
1996-08-31,2,31800
results,2,31800
and,2,31800
close,2,31800
scores,2,31800
of,2,31800
four-day,2,31800
english,3,31800
county,2,31800
championship,2,31800
matches,2,31800
on,2,31800
saturday,2,31800
:,2,31800
at,2,31800
portsmouth,6,31800
:,2,31800
middlesex,1,31800
beat,2,31800
hampshire,1,31800
by,2,31800
188,2,31800
runs,2,31800
.,2,31800
middlesex,1,31825
199,2,31825
and,2,31825
426,2,31825
",",2,31825
hampshire,1,31825
232,2,31825
and,2,31825
205,2,31825
(,2,31825
a.,4,31825
fraser,5,31825
5-79,2,31825
",",2,31825
p.,4,31825
tufnell,5,31825
4-39,2,31825
),2,31825
.,2,31825
middlesex,1,31844
20,2,31844
points,2,31844
",",2,31844
hampshire,1,31844
5,2,31844
