word,type,first_word_of_sentence_id
december,2,25605
16,2,25605
.,2,25605
with,2,25630
more,2,25630
room,2,25630
to,2,25630
the,2,25630
downside,2,25630
anticipated,2,25630
early,2,25630
next,2,25630
week,2,25630
",",2,25630
traders,2,25630
said,2,25630
support,2,25630
in,2,25630
january,2,25630
was,2,25630
at,2,25630
$,2,25630
3.47,2,25630
",",2,25630
then,2,25630
$,2,25630
3.35,2,25630
.,2,25630
the,2,25655
next,2,25655
backstops,2,25655
were,2,25655
seen,2,25655
at,2,25655
$,2,25655
3.11,2,25655
and,2,25655
$,2,25655
3.04,2,25655
",",2,25655
the,2,25655
low,2,25655
set,2,25655
on,2,25655
november,2,25655
21,2,25655
.,2,25655
resistance,2,25674
was,2,25674
pegged,2,25674
at,2,25674
the,2,25674
new,2,25674
contract,2,25674
high,2,25674
of,2,25674
$,2,25674
3.80,2,25674
.,2,25674
in,2,25686
the,2,25686
cash,2,25686
market,2,25686
",",2,25686
gulf,15,25686
coast,16,25686
prices,2,25686
were,2,25686
around,2,25686
$,2,25686
3.60,2,25686
shortly,2,25686
before,2,25686
nomination,2,25686
deadlines,2,25686
.,2,25686
midcontinent,2,25703
prices,2,25703
were,2,25703
similarly,2,25703
lower,2,25703
in,2,25703
the,2,25703
$,2,25703
3.40s.,2,25703
new,15,25703
york,16,25703
city,2,25703
gate,2,25703
gas,2,25703
slipped,2,25703
into,2,25703
the,2,25703
$,2,25703
4.40s,2,25703
",",2,25703
down,2,25703
almost,2,25703
15,2,25703
cents,2,25703
.,2,25703
nymex,1,25728
said,2,25728
an,2,25728
estimated,2,25728
"35,662",2,25728
hub,2,25728
contracts,2,25728
traded,2,25728
",",2,25728
down,2,25728
from,2,25728
thursday,2,25728
's,2,25728
revised,2,25728
tally,2,25728
of,2,25728
"43,955",2,25728
.,2,25728
nymex,1,25746
alberta,6,25746
natgas,2,25746
remained,2,25746
untraded,2,25746
",",2,25746
with,2,25746
january,2,25746
settling,2,25746
at,2,25746
$,2,25746
1.65,2,25746
",",2,25746
off,2,25746
10,2,25746
cents,2,25746
from,2,25746
thursday,2,25746
.,2,25746
physical,2,25765
prices,2,25765
for,2,25765
the,2,25765
weekend,2,25765
at,2,25765
the,2,25765
aeco,1,25765
storage,2,25765
hub,2,25765
were,2,25765
also,2,25765
down,2,25765
about,2,25765
10,2,25765
cents,2,25765
in,2,25765
the,2,25765
c$,3,25765
1.92-1.97,2,25765
per,2,25765
gigajoule,2,25765
",",2,25765
or,2,25765
$,2,25765
1.52-1.56,2,25765
per,2,25765
mmbtu,2,25765
range,2,25765
",",2,25765
pressured,2,25765
by,2,25765
unseasonably,2,25765
mild,2,25765
weather,2,25765
in,2,25765
western,2,25765
canada,6,25765
.,2,25765
nymex,1,25804
permian,3,25804
natgas,2,25804
",",2,25804
also,2,25804
untraded,2,25804
",",2,25804
ended,2,25804
10,2,25804
cents,2,25804
lower,2,25804
at,2,25804
$,2,25804
2.90,2,25804
.,2,25804
in,2,25819
congruence,2,25819
with,2,25819
futures,2,25819
",",2,25819
permian,3,25819
cash,2,25819
prices,2,25819
for,2,25819
the,2,25819
weekend,2,25819
fell,2,25819
more,2,25819
than,2,25819
10,2,25819
cents,2,25819
to,2,25819
the,2,25819
high,2,25819
-,2,25819
$,2,25819
3.40s.,2,25819
on,2,25819
the,2,25819
kcbt,1,25819
",",2,25819
january,2,25819
finished,2,25819
26.5,2,25819
cents,2,25819
lower,2,25819
at,2,25819
$,2,25819
3.35,2,25819
after,2,25819
dipping,2,25819
to,2,25819
a,2,25819
low,2,25819
of,2,25819
$,2,25819
3.33,2,25819
earlier,2,25819
in,2,25819
the,2,25819
session,2,25819
.,2,25819
february,2,25866
was,2,25866
down,2,25866
22,2,25866
cents,2,25866
at,2,25866
the,2,25866
close,2,25866
",",2,25866
while,2,25866
other,2,25866
deferreds,2,25866
were,2,25866
4.5,2,25866
to,2,25866
nine,2,25866
cents,2,25866
lower,2,25866
.,2,25866
the,2,25885
east,2,25885
/,2,25885
west,2,25885
spread,2,25885
narrowed,2,25885
by,2,25885
3.2,2,25885
cents,2,25885
to,2,25885
13.7,2,25885
cents,2,25885
(,2,25885
nymex,1,25885
premium,2,25885
),2,25885
.,2,25885
physical,2,25902
prices,2,25902
at,2,25902
waha,6,25902
for,2,25902
the,2,25902
weekend,2,25902
lost,2,25902
more,2,25902
than,2,25902
15,2,25902
cents,2,25902
to,2,25902
the,2,25902
low-to-mid,2,25902
$,2,25902
3.50s,2,25902
as,2,25902
milder,2,25902
weather,2,25902
moved,2,25902
into,2,25902
the,2,25902
southwest,2,25902
.,2,25902
--,2,25927
h,4,25927
mcculloch,5,25927
",",2,25927
new,7,25927
york,14,25927
power,14,25927
desk,8,25927
+212-859-1628,2,25927
-docstart-,2,25927
u.s.,6,25927
barges,2,25927
lightly,2,25927
quoted,2,25927
on,2,25927
call,2,25927
session,2,25927
.,2,25927
st.,15,25945
louis,16,25945
1996-12-06,2,25945
u.s.,6,25945
barge,2,25945
rates,2,25945
were,2,25945
lightly,2,25945
quoted,2,25945
friday,2,25945
on,2,25945
the,2,25945
st.,15,25945
louis,16,25945
merchants,2,25945
exchange,2,25945
call,2,25945
session,2,25945
.,2,25945
no,2,25964
barges,2,25964
traded,2,25964
versus,2,25964
no,2,25964
trades,2,25964
thursday,2,25964
.,2,25964
-,2,25972
two,2,25972
barges,2,25972
next,2,25972
week,2,25972
illinois,6,25972
bid,2,25972
at,2,25972
a,2,25972
steady,2,25972
130,2,25972
percent,2,25972
of,2,25972
tariff,2,25972
",",2,25972
offered,2,25972
at,2,25972
135,2,25972
percent,2,25972
.,2,25972
-,2,25992
one,2,25992
barge,2,25992
",",2,25992
week,2,25992
of,2,25992
december,2,25992
15,2,25992
",",2,25992
lower,2,25992
ohio,6,25992
bid,2,25992
2-1/2,2,25992
points,2,25992
higher,2,25992
at,2,25992
105,2,25992
percent,2,25992
",",2,25992
no,2,25992
offer,2,25992
.,2,25992
two,2,26014
barges,2,26014
",",2,26014
week,2,26014
of,2,26014
january,2,26014
5,2,26014
",",2,26014
illinois,6,26014
",",2,26014
offered,2,26014
five,2,26014
points,2,26014
lower,2,26014
at,2,26014
195,2,26014
percent,2,26014
",",2,26014
bid,2,26014
at,2,26014
150,2,26014
percent,2,26014
.,2,26014
-,2,26037
five,2,26037
barges,2,26037
",",2,26037
30-day,2,26037
open,2,26037
",",2,26037
mid-mississippi,3,26037
(,2,26037
mcgregor,10,26037
and,2,26037
south,2,26037
),2,26037
bid,2,26037
at,2,26037
160,2,26037
percent,2,26037
",",2,26037
offered,2,26037
at,2,26037
170,2,26037
percent,2,26037
",",2,26037
no,2,26037
comparisons,2,26037
.,2,26037
-,2,26063
36,2,26063
barges,2,26063
",",2,26063
two,2,26063
each,2,26063
week,2,26063
may-august,2,26063
",",2,26063
illinois,6,26063
",",2,26063
offered,2,26063
at,2,26063
130,2,26063
percent,2,26063
of,2,26063
tariff,2,26063
",",2,26063
no,2,26063
bid,2,26063
or,2,26063
comparison,2,26063
.,2,26063
-,2,26086
36,2,26086
barges,2,26086
",",2,26086
two,2,26086
each,2,26086
week,2,26086
may-august,2,26086
",",2,26086
mid-mississippi,3,26086
offered,2,26086
at,2,26086
a,2,26086
steady,2,26086
135,2,26086
percent,2,26086
",",2,26086
bid,2,26086
at,2,26086
120,2,26086
percent,2,26086
(,2,26086
basis,2,26086
one,2,26086
each,2,26086
week,2,26086
),2,26086
.,2,26086
--,2,26114
chicago,6,26114
newsdesk,2,26114
312-408,2,26114
8720,2,26114
-docstart-,2,26114
cbot,1,26114
grain,2,26114
/,2,26114
oilseed,2,26114
receipts,2,26114
and,2,26114
shipments,2,26114
.,2,26114
chicago,6,26128
1996-12-06,2,26128
grain,2,26128
and,2,26128
soybean,2,26128
receipts,2,26128
and,2,26128
shipments,2,26128
",",2,26128
in,2,26128
bushels,2,26128
",",2,26128
at,2,26128
delivery,2,26128
locations,2,26128
for,2,26128
the,2,26128
previous,2,26128
trading,2,26128
day,2,26128
",",2,26128
according,2,26128
to,2,26128
the,2,26128
chicago,7,26128
board,14,26128
of,14,26128
trade,8,26128
-,2,26128
receipts,2,26128
shipments,2,26128
wheat,2,26128
chicago,6,26128
0,2,26128
0,2,26128
st.,15,26128
louis,16,26128
"21,346",2,26128
0,2,26128
toledo,6,26128
"61,514",2,26128
0,2,26128
corn,2,26128
chicago,6,26128
"78,056",2,26128
0,2,26128
st.,15,26128
louis,16,26128
"217,092",2,26128
"75,810",2,26128
toledo,6,26128
"285,505",2,26128
"561,287",2,26128
oats,2,26128
chicago,6,26128
0,2,26128
0,2,26128
minneapolis,6,26128
"306,364",2,26128
"153,231",2,26128
soybeans,2,26128
chicago,6,26128
"8,674",2,26128
"484,018",2,26128
st.,15,26128
louis,16,26128
"253,821",2,26128
"223,172",2,26128
toledo,6,26128
"64,334",2,26128
"160,476",2,26128
(,2,26128
(,2,26128
chicago,7,26128
newsdesk,8,26128
312-408-8720,2,26128
),2,26128
),2,26128
-docstart-,2,26128
clinton,10,26128
to,2,26128
have,2,26128
more,2,26128
news,2,26128
conferences,2,26128
in,2,26128
2nd,2,26128
term,2,26128
.,2,26128
washington,6,26217
1996-12-06,2,26217
president,2,26217
clinton,10,26217
aims,2,26217
to,2,26217
hold,2,26217
more,2,26217
news,2,26217
conferences,2,26217
in,2,26217
his,2,26217
second,2,26217
term,2,26217
and,2,26217
will,2,26217
have,2,26217
one,2,26217
dec.,2,26217
13,2,26217
",",2,26217
the,2,26217
white,15,26217
house,16,26217
said,2,26217
friday,2,26217
.,2,26217
the,2,26244
president,2,26244
had,2,26244
only,2,26244
two,2,26244
formal,2,26244
",",2,26244
full-blown,2,26244
news,2,26244
conferences,2,26244
last,2,26244
year,2,26244
",",2,26244
one,2,26244
in,2,26244
january,2,26244
and,2,26244
one,2,26244
after,2,26244
he,2,26244
won,2,26244
re-election,2,26244
in,2,26244
november,2,26244
",",2,26244
although,2,26244
he,2,26244
had,2,26244
various,2,26244
other,2,26244
limited,2,26244
sessions,2,26244
with,2,26244
the,2,26244
press,2,26244
.,2,26244
white,15,26280
house,16,26280
spokesman,2,26280
mike,4,26280
mccurry,5,26280
said,2,26280
clinton,10,26280
"""",2,26280
plans,2,26280
to,2,26280
have,2,26280
regular,2,26280
news,2,26280
conferences,2,26280
"""",2,26280
during,2,26280
his,2,26280
second,2,26280
term,2,26280
.,2,26280
but,2,26300
when,2,26300
asked,2,26300
how,2,26300
frequent,2,26300
these,2,26300
would,2,26300
be,2,26300
",",2,26300
he,2,26300
was,2,26300
evasive,2,26300
",",2,26300
saying,2,26300
",",2,26300
"""",2,26300
periodic,2,26300
",",2,26300
occasional,2,26300
.,2,26300
"""",2,26320
"""",2,26320
he,2,26320
enjoys,2,26320
the,2,26320
give,2,26320
and,2,26320
take,2,26320
"""",2,26320
with,2,26320
reporters,2,26320
",",2,26320
the,2,26320
spokesman,2,26320
added,2,26320
.,2,26320
-docstart-,2,26336
action,2,26336
performance,2,26336
to,2,26336
acquire,2,26336
firms,2,26336
.,2,26336
tempe,6,26343
",",2,26343
ariz,6,26343
.,2,26343
1996-12-06,2,26347
action,7,26347
performance,14,26347
cos,14,26347
inc,8,26347
said,2,26347
friday,2,26347
it,2,26347
has,2,26347
agreed,2,26347
to,2,26347
acquire,2,26347
motorsport,7,26347
traditions,14,26347
ltd,8,26347
and,2,26347
creative,7,26347
marketing,14,26347
&,14,26347
promotions,14,26347
inc,8,26347
for,2,26347
about,2,26347
$,2,26347
13,2,26347
million,2,26347
in,2,26347
cash,2,26347
and,2,26347
stock,2,26347
.,2,26347
the,2,26378
two,2,26378
firms,2,26378
to,2,26378
be,2,26378
acquired,2,26378
have,2,26378
about,2,26378
$,2,26378
25,2,26378
million,2,26378
in,2,26378
annual,2,26378
revenues,2,26378
from,2,26378
the,2,26378
design,2,26378
",",2,26378
manufacture,2,26378
and,2,26378
sale,2,26378
and,2,26378
distribution,2,26378
of,2,26378
licensed,2,26378
motorsports,2,26378
products,2,26378
.,2,26378
the,2,26406
deal,2,26406
is,2,26406
expected,2,26406
to,2,26406
close,2,26406
by,2,26406
the,2,26406
end,2,26406
of,2,26406
the,2,26406
year,2,26406
subject,2,26406
to,2,26406
due,2,26406
diligence,2,26406
and,2,26406
other,2,26406
customary,2,26406
closing,2,26406
conditions,2,26406
.,2,26406
-docstart-,2,26428
half,2,26428
of,2,26428
dog,2,26428
bites,2,26428
provoked,2,26428
",",2,26428
says,2,26428
american,3,26428
vet,2,26428
.,2,26428
chicago,6,26439
1996-12-06,2,26439
as,2,26439
many,2,26439
as,2,26439
1,2,26439
million,2,26439
dog,2,26439
bites,2,26439
are,2,26439
recorded,2,26439
in,2,26439
the,2,26439
united,15,26439
states,16,26439
every,2,26439
year,2,26439
and,2,26439
half,2,26439
of,2,26439
them,2,26439
are,2,26439
provoked,2,26439
by,2,26439
humans,2,26439
",",2,26439
a,2,26439
veterinarian,2,26439
told,2,26439
fellow,2,26439
animal,2,26439
doctors,2,26439
on,2,26439
friday,2,26439
.,2,26439
the,2,26474
humane,2,26474
society,2,26474
of,2,26474
the,2,26474
united,15,26474
states,16,26474
estimates,2,26474
that,2,26474
between,2,26474
"500,000",2,26474
and,2,26474
one,2,26474
million,2,26474
bites,2,26474
are,2,26474
delivered,2,26474
by,2,26474
dogs,2,26474
each,2,26474
year,2,26474
",",2,26474
more,2,26474
than,2,26474
half,2,26474
of,2,26474
which,2,26474
are,2,26474
suffered,2,26474
by,2,26474
children,2,26474
.,2,26474
"""",2,26506
most,2,26506
bites,2,26506
can,2,26506
be,2,26506
prevented,2,26506
by,2,26506
teaching,2,26506
children,2,26506
how,2,26506
to,2,26506
respect,2,26506
a,2,26506
dog,2,26506
",",2,26506
"""",2,26506
michael,4,26506
cornwell,5,26506
of,2,26506
the,2,26506
glencoe,7,26506
animal,14,26506
hospital,8,26506
in,2,26506
columbus,6,26506
",",2,26506
ohio,6,26506
",",2,26506
told,2,26506
the,2,26506
annual,2,26506
meeting,2,26506
of,2,26506
the,2,26506
american,7,26506
veterinary,14,26506
medical,14,26506
association,8,26506
.,2,26506
"""",2,26545
let,2,26545
's,2,26545
not,2,26545
let,2,26545
our,2,26545
kids,2,26545
jump,2,26545
on,2,26545
them,2,26545
or,2,26545
crawl,2,26545
on,2,26545
them,2,26545
.,2,26545
dogs,2,26560
and,2,26560
children,2,26560
do,2,26560
n't,2,26560
have,2,26560
to,2,26560
have,2,26560
an,2,26560
interaction,2,26560
.,2,26560
let,2,26571
's,2,26571
respect,2,26571
their,2,26571
territories,2,26571
",",2,26571
"""",2,26571
he,2,26571
said,2,26571
.,2,26571
cornwell,10,26581
said,2,26581
50,2,26581
percent,2,26581
of,2,26581
reported,2,26581
bites,2,26581
were,2,26581
provoked,2,26581
by,2,26581
a,2,26581
person,2,26581
and,2,26581
60,2,26581
percent,2,26581
were,2,26581
suffered,2,26581
by,2,26581
children,2,26581
.,2,26581
he,2,26601
also,2,26601
estimated,2,26601
that,2,26601
only,2,26601
25,2,26601
percent,2,26601
of,2,26601
bites,2,26601
were,2,26601
reported,2,26601
because,2,26601
medical,2,26601
attention,2,26601
was,2,26601
not,2,26601
needed,2,26601
.,2,26601
don,4,26619
rieck,5,26619
",",2,26619
president,2,26619
of,2,26619
the,2,26619
national,7,26619
animal,14,26619
control,14,26619
association,8,26619
",",2,26619
said,2,26619
aggressiveness,2,26619
in,2,26619
dogs,2,26619
was,2,26619
related,2,26619
more,2,26619
to,2,26619
gender,2,26619
than,2,26619
breed,2,26619
and,2,26619
a,2,26619
male,2,26619
dog,2,26619
that,2,26619
had,2,26619
not,2,26619
been,2,26619
neutered,2,26619
was,2,26619
three,2,26619
times,2,26619
more,2,26619
likely,2,26619
to,2,26619
bite,2,26619
than,2,26619
an,2,26619
unspayed,2,26619
female,2,26619
.,2,26619
the,2,26662
five,2,26662
breeds,2,26662
credited,2,26662
with,2,26662
the,2,26662
most,2,26662
incidents,2,26662
were,2,26662
chow,2,26662
chows,2,26662
",",2,26662
rottweilers,3,26662
",",2,26662
german,11,26662
shepherds,13,26662
",",2,26662
cocker,11,26662
spaniels,13,26662
and,2,26662
dalmatians,3,26662
.,2,26662
"""",2,26684
the,2,26684
trends,2,26684
in,2,26684
dog,2,26684
bites,2,26684
by,2,26684
particular,2,26684
breeds,2,26684
have,2,26684
more,2,26684
to,2,26684
do,2,26684
with,2,26684
fad,2,26684
pets,2,26684
owned,2,26684
by,2,26684
individuals,2,26684
who,2,26684
need,2,26684
to,2,26684
have,2,26684
something,2,26684
unique,2,26684
.,2,26684
speaking,2,26710
strictly,2,26710
of,2,26710
dogs,2,26710
",",2,26710
15,2,26710
years,2,26710
ago,2,26710
the,2,26710
macho,2,26710
fad,2,26710
pet,2,26710
was,2,26710
a,2,26710
doberman,3,26710
.,2,26710
today,2,26726
",",2,26726
rottweilers,3,26726
are,2,26726
on,2,26726
the,2,26726
way,2,26726
up,2,26726
",",2,26726
"""",2,26726
rieck,10,26726
said,2,26726
.,2,26726
if,2,26739
approached,2,26739
by,2,26739
a,2,26739
stray,2,26739
dog,2,26739
",",2,26739
children,2,26739
should,2,26739
be,2,26739
taught,2,26739
to,2,26739
stand,2,26739
still,2,26739
with,2,26739
fists,2,26739
folded,2,26739
underneath,2,26739
the,2,26739
neck,2,26739
",",2,26739
elbows,2,26739
in,2,26739
",",2,26739
and,2,26739
gaze,2,26739
forward,2,26739
until,2,26739
the,2,26739
dog,2,26739
goes,2,26739
away,2,26739
.,2,26739
-docstart-,2,26772
iowa-s,6,26772
minn,6,26772
feedlot,2,26772
cattle,2,26772
market,2,26772
not,2,26772
tested-,2,26772
usda,1,26772
.,2,26772
des,15,26782
moines,16,26782
1996-12-06,2,26782
steers,2,26782
and,2,26782
heifers,2,26782
were,2,26782
not,2,26782
tested,2,26782
",",2,26782
compared,2,26782
with,2,26782
thursday,2,26782
's,2,26782
close,2,26782
",",2,26782
usda,1,26782
said,2,26782
.,2,26782
reported,2,26801
sales,2,26801
for,2,26801
fri-,2,26801
none,2,26801
.,2,26801
week,2,26807
to,2,26807
date,2,26807
-,2,26807
none,2,26807
.,2,26807
(,2,26813
(,2,26813
chicago,6,26813
newsdesk,2,26813
312-408-8720,2,26813
),2,26813
),2,26813
-docstart-,2,26813
nebraska,6,26813
fed,2,26813
cattle,2,26813
roundup,2,26813
-,2,26813
usda,1,26813
.,2,26813
omaha,6,26828
1996-12-06,2,26828
slaughter,2,26828
steers,2,26828
and,2,26828
heifers,2,26828
were,2,26828
not,2,26828
established,2,26828
thursday,2,26828
.,2,26828
demand,2,26839
limited,2,26839
.,2,26839
seller,2,26842
interest,2,26842
light,2,26842
.,2,26842
-,2,26846
usda,1,26846
thursday,2,26846
200,2,26846
last,2,26846
week,2,26846
holiday,2,26846
last,2,26846
year,2,26846
n,2,26846
/,2,26846
a,2,26846
week,2,26846
to,2,26846
date,2,26846
"3,500",2,26846
sm,2,26846
pd,2,26846
lst,2,26846
wk,2,26846
800,2,26846
sm,2,26846
pd,2,26846
lst,2,26846
yr,2,26846
n,2,26846
/,2,26846
a,2,26846
dressed,2,26846
basis,2,26846
delivered,2,26846
not,2,26846
well,2,26846
tested,2,26846
.,2,26846
dressed,2,26881
basis,2,26881
steers,2,26881
:,2,26881
few,2,26881
select,2,26881
and,2,26881
choice,2,26881
2-3,2,26881
",",2,26881
1200-1300,2,26881
lbs,2,26881
112.00,2,26881
;,2,26881
load,2,26881
early,2,26881
114.00,2,26881
.,2,26881
dressed,2,26899
basis,2,26899
heifers,2,26899
:,2,26899
few,2,26899
select,2,26899
and,2,26899
choice,2,26899
2-3,2,26899
",",2,26899
1100-1200,2,26899
lbs,2,26899
112.00,2,26899
.,2,26899
-docstart-,2,26913
four,2,26913
africans,3,26913
said,2,26913
to,2,26913
vie,2,26913
for,2,26913
top,2,26913
u.n.,1,26913
post,2,26913
.,2,26913
evelyn,4,26924
leopold,5,26924
united,7,26924
nations,8,26924
1996-12-06,2,26924
four,2,26924
african,3,26924
states,2,26924
are,2,26924
ready,2,26924
to,2,26924
nominate,2,26924
candidates,2,26924
for,2,26924
the,2,26924
post,2,26924
of,2,26924
u.n.,1,26924
secretary-general,2,26924
on,2,26924
friday,2,26924
now,2,26924
that,2,26924
boutros,4,26924
boutros-ghali,5,26924
has,2,26924
temporarily,2,26924
put,2,26924
aside,2,26924
his,2,26924
bid,2,26924
for,2,26924
re-election,2,26924
.,2,26924
the,2,26958
nominees,2,26958
",",2,26958
according,2,26958
to,2,26958
diplomats,2,26958
",",2,26958
are,2,26958
:,2,26958
kofi,4,26958
annan,5,26958
of,2,26958
ghana,6,26958
",",2,26958
the,2,26958
u.n.,1,26958
undersecretary-general,2,26958
for,2,26958
peacekeeping,2,26958
;,2,26958
ahmedou,4,26958
ould,9,26958
abdallah,5,26958
of,2,26958
mauritania,6,26958
",",2,26958
the,2,26958
former,2,26958
u.n.,1,26958
special,2,26958
envoy,2,26958
for,2,26958
burundi,6,26958
;,2,26958
amara,4,26958
essy,5,26958
of,2,26958
the,2,26958
ivory,15,26958
coast,16,26958
",",2,26958
its,2,26958
foreign,2,26958
minister,2,26958
and,2,26958
the,2,26958
u.n.,7,26958
general,14,26958
assembly,8,26958
president,2,26958
in,2,26958
1994-95,2,26958
;,2,26958
and,2,26958
hamid,4,26958
algabid,5,26958
of,2,26958
niger,6,26958
",",2,26958
the,2,26958
secretary-general,2,26958
of,2,26958
the,2,26958
organisation,7,26958
of,14,26958
the,14,26958
islamic,14,26958
conference,8,26958
.,2,26958
representatives,2,27027
of,2,27027
the,2,27027
u.n.,1,27027
missions,2,27027
of,2,27027
ghana,6,27027
",",2,27027
the,2,27027
ivory,15,27027
coast,16,27027
",",2,27027
mauritania,6,27027
and,2,27027
niger,6,27027
have,2,27027
scheduled,2,27027
a,2,27027
meeting,2,27027
with,2,27027
security,7,27027
council,8,27027
president,2,27027
paolo,4,27027
fulci,5,27027
of,2,27027
italy,6,27027
to,2,27027
hand,2,27027
in,2,27027
the,2,27027
nominations,2,27027
in,2,27027
writing,2,27027
",",2,27027
the,2,27027
envoys,2,27027
said,2,27027
.,2,27027
it,2,27066
was,2,27066
not,2,27066
known,2,27066
if,2,27066
other,2,27066
candidates,2,27066
would,2,27066
step,2,27066
forward,2,27066
.,2,27066
diplomats,2,27077
said,2,27077
general,2,27077
joseph,4,27077
garba,5,27077
of,2,27077
nigeria,6,27077
",",2,27077
a,2,27077
u.n.,7,27077
general,14,27077
assembly,8,27077
president,2,27077
in,2,27077
1989-90,2,27077
",",2,27077
was,2,27077
putting,2,27077
forth,2,27077
his,2,27077
own,2,27077
candidacy,2,27077
without,2,27077
being,2,27077
nominated,2,27077
by,2,27077
his,2,27077
country,2,27077
.,2,27077
boutros-ghali,10,27106
on,2,27106
wednesday,2,27106
opened,2,27106
the,2,27106
door,2,27106
for,2,27106
other,2,27106
africans,3,27106
to,2,27106
contest,2,27106
his,2,27106
job,2,27106
by,2,27106
saying,2,27106
he,2,27106
was,2,27106
suspending,2,27106
temporarily,2,27106
his,2,27106
candidacy,2,27106
but,2,27106
was,2,27106
not,2,27106
withdrawing,2,27106
completely,2,27106
from,2,27106
the,2,27106
race,2,27106
.,2,27106
his,2,27136
supporters,2,27136
said,2,27136
this,2,27136
meant,2,27136
he,2,27136
remained,2,27136
a,2,27136
candidate,2,27136
in,2,27136
case,2,27136
the,2,27136
race,2,27136
reached,2,27136
an,2,27136
impasse,2,27136
.,2,27136
the,2,27153
united,15,27153
states,16,27153
on,2,27153
nov.,2,27153
19,2,27153
vetoed,2,27153
his,2,27153
bid,2,27153
for,2,27153
re-election,2,27153
while,2,27153
the,2,27153
other,2,27153
14,2,27153
security,7,27153
council,8,27153
members,2,27153
supported,2,27153
him,2,27153
.,2,27153
the,2,27174
move,2,27174
by,2,27174
the,2,27174
african,3,27174
states,2,27174
means,2,27174
that,2,27174
the,2,27174
council,2,27174
could,2,27174
begin,2,27174
voting,2,27174
on,2,27174
candidates,2,27174
next,2,27174
week,2,27174
",",2,27174
a,2,27174
procedure,2,27174
that,2,27174
could,2,27174
either,2,27174
result,2,27174
in,2,27174
a,2,27174
decision,2,27174
or,2,27174
turn,2,27174
into,2,27174
a,2,27174
bitter,2,27174
fight,2,27174
with,2,27174
vetoes,2,27174
against,2,27174
each,2,27174
nominee,2,27174
.,2,27174
the,2,27213
security,7,27213
council,8,27213
has,2,27213
to,2,27213
vote,2,27213
on,2,27213
a,2,27213
new,2,27213
secretary-general,2,27213
and,2,27213
then,2,27213
seek,2,27213
the,2,27213
endorsement,2,27213
of,2,27213
the,2,27213
185-members,2,27213
general,7,27213
assembly,8,27213
before,2,27213
december,2,27213
31,2,27213
when,2,27213
boutros-ghali,10,27213
's,2,27213
term,2,27213
expires,2,27213
.,2,27213
-docstart-,2,27242
spain,6,27242
's,2,27242
police,2,27242
seize,2,27242
petrol,2,27242
bombs,2,27242
",",2,27242
arrest,2,27242
five,2,27242
.,2,27242
madrid,6,27253
1996-12-06,2,27253
spanish,3,27253
police,2,27253
said,2,27253
on,2,27253
friday,2,27253
they,2,27253
had,2,27253
arrested,2,27253
five,2,27253
people,2,27253
and,2,27253
seized,2,27253
more,2,27253
than,2,27253
90,2,27253
petrol,2,27253
bombs,2,27253
during,2,27253
disturbances,2,27253
after,2,27253
a,2,27253
protest,2,27253
in,2,27253
the,2,27253
basque,3,27253
country,2,27253
against,2,27253
spain,6,27253
's,2,27253
constitution,2,27253
.,2,27253
hooded,2,27286
protesters,2,27286
threw,2,27286
burning,2,27286
bottles,2,27286
and,2,27286
other,2,27286
objects,2,27286
at,2,27286
police,2,27286
in,2,27286
pamplona,6,27286
after,2,27286
the,2,27286
protest,2,27286
organised,2,27286
by,2,27286
herri,7,27286
batasuna,8,27286
",",2,27286
the,2,27286
political,2,27286
wing,2,27286
of,2,27286
basque,3,27286
separatist,2,27286
group,2,27286
eta,1,27286
.,2,27286
police,2,27315
also,2,27315
confiscated,2,27315
eight,2,27315
kg,2,27315
(,2,27315
18,2,27315
lb,2,27315
),2,27315
of,2,27315
screws,2,27315
",",2,27315
balaclavas,2,27315
and,2,27315
spray,2,27315
paint,2,27315
cans,2,27315
.,2,27315
the,2,27333
protest,2,27333
",",2,27333
which,2,27333
attracted,2,27333
several,2,27333
thousand,2,27333
supporters,2,27333
",",2,27333
coincided,2,27333
with,2,27333
the,2,27333
18th,2,27333
anniversary,2,27333
of,2,27333
spain,6,27333
's,2,27333
constitution,2,27333
.,2,27333
-docstart-,2,27352
mussolini,10,27352
's,2,27352
granddaughter,2,27352
rejoins,2,27352
far-right,2,27352
party,2,27352
.,2,27352
rome,6,27360
1996-12-06,2,27360
alessandra,4,27360
mussolini,5,27360
",",2,27360
the,2,27360
granddaughter,2,27360
of,2,27360
italy,6,27360
's,2,27360
fascist,2,27360
dictator,2,27360
benito,4,27360
mussolini,5,27360
",",2,27360
said,2,27360
on,2,27360
friday,2,27360
she,2,27360
had,2,27360
rejoined,2,27360
the,2,27360
far-right,2,27360
national,7,27360
alliance,8,27360
(,2,27360
an,1,27360
),2,27360
party,2,27360
she,2,27360
quit,2,27360
over,2,27360
policy,2,27360
differences,2,27360
last,2,27360
month,2,27360
.,2,27360
"""",2,27397
i,2,27397
've,2,27397
gone,2,27397
back,2,27397
",",2,27397
"""",2,27397
she,2,27397
told,2,27397
a,2,27397
radio,2,27397
show,2,27397
shortly,2,27397
after,2,27397
an,1,27397
leader,2,27397
gianfranco,4,27397
fini,5,27397
",",2,27397
who,2,27397
was,2,27397
being,2,27397
interviewed,2,27397
on,2,27397
the,2,27397
programme,2,27397
",",2,27397
said,2,27397
the,2,27397
row,2,27397
had,2,27397
been,2,27397
resolved,2,27397
