word,type,first_word_of_sentence_id
9,2,94506
gak,1,94506
6,2,94506
1,2,94506
3,2,94506
2,2,94506
8,2,94506
10,2,94506
6,2,94506
rapid,7,94506
wien,8,94506
5,2,94506
0,2,94506
5,2,94506
0,2,94506
3,2,94506
3,2,94506
5,2,94506
sv,7,94506
ried,8,94506
6,2,94506
1,2,94506
1,2,94506
4,2,94506
6,2,94506
9,2,94506
4,2,94506
linzer,7,94506
ask,8,94506
5,2,94506
0,2,94506
3,2,94506
2,2,94506
4,2,94506
8,2,94506
3,2,94506
admira,7,94506
/,14,94506
wacker,8,94506
6,2,94506
0,2,94506
3,2,94506
3,2,94506
5,2,94506
10,2,94506
3,2,94506
fc,7,94506
linz,8,94506
6,2,94506
0,2,94506
2,2,94506
4,2,94506
1,2,94506
9,2,94506
2,2,94506
-docstart-,2,94506
cricket,2,94506
-,2,94506
australia,6,94506
beat,2,94506
zimbabwe,6,94506
by,2,94506
125,2,94506
runs,2,94506
in,2,94506
one-day,2,94506
match,2,94506
.,2,94506
colombo,6,94650
1996-08-26,2,94650
australia,6,94650
beat,2,94650
zimbabwe,6,94650
by,2,94650
125,2,94650
runs,2,94650
in,2,94650
the,2,94650
first,2,94650
match,2,94650
of,2,94650
the,2,94650
singer,11,94650
world,12,94650
series,13,94650
one-day,2,94650
(,2,94650
50,2,94650
overs,2,94650
),2,94650
cricket,2,94650
tournament,2,94650
on,2,94650
monday,2,94650
.,2,94650
scores,2,94677
:,2,94677
australia,6,94677
263-7,2,94677
in,2,94677
50,2,94677
overs,2,94677
",",2,94677
zimbabwe,6,94677
138,2,94677
all,2,94677
out,2,94677
in,2,94677
41,2,94677
overs,2,94677
.,2,94677
-docstart-,2,94693
cricket,2,94693
-,2,94693
scoreboard-australia,3,94693
v,2,94693
zimbabwe,6,94693
one-day,2,94693
scoreboard,2,94693
.,2,94693
colombo,6,94702
1996-08-26,2,94702
scoreboard,2,94702
in,2,94702
the,2,94702
singer,11,94702
world,13,94702
series,3,94702
one-day,2,94702
(,2,94702
50,2,94702
overs,2,94702
),2,94702
cricket,2,94702
match,2,94702
between,2,94702
australia,6,94702
and,2,94702
zimbabwe,6,94702
on,2,94702
monday,2,94702
:,2,94702
australia,6,94702
m.,4,94702
slater,5,94702
c,2,94702
p.,4,94702
strang,5,94702
b,2,94702
whittall,10,94702
50,2,94702
m.,4,94702
waugh,5,94702
b,2,94702
p.,4,94702
strang,5,94702
18,2,94702
r.,4,94702
ponting,5,94702
c,2,94702
and,2,94702
b,2,94702
whittall,10,94702
53,2,94702
s.,4,94702
waugh,5,94702
c,2,94702
campbell,10,94702
b,2,94702
whittall,10,94702
82,2,94702
s.,4,94702
law,5,94702
b,2,94702
streak,10,94702
20,2,94702
m.,4,94702
bevan,5,94702
c,2,94702
campbell,10,94702
b,2,94702
brandes,10,94702
9,2,94702
i.,4,94702
healy,5,94702
b,2,94702
brandes,10,94702
5,2,94702
b.,4,94702
hogg,5,94702
not,2,94702
out,2,94702
11,2,94702
extras,2,94702
(,2,94702
b-1,2,94702
lb-8,2,94702
w-3,2,94702
nb-3,2,94702
),2,94702
15,2,94702
total,2,94702
(,2,94702
for,2,94702
seven,2,94702
wickets,2,94702
-,2,94702
50,2,94702
overs,2,94702
),2,94702
263,2,94702
fall,2,94702
of,2,94702
wickets,2,94702
:,2,94702
1-48,2,94702
2-92,2,94702
3-167,2,94702
4-230,2,94702
5-240,2,94702
6-242,2,94702
7-263,2,94702
did,2,94702
not,2,94702
bat,2,94702
:,2,94702
p.,4,94702
reiffel,5,94702
",",2,94702
d.,4,94702
flemming,5,94702
",",2,94702
g.,4,94702
mcgrath,5,94702
bowling,2,94702
:,2,94702
streak,10,94702
10-1-50-1,2,94702
(,2,94702
2w,2,94702
",",2,94702
2nb,2,94702
),2,94702
",",2,94702
brandes,10,94702
10-1-47-2,2,94702
(,2,94702
1w,2,94702
),2,94702
",",2,94702
p.,4,94702
strang,5,94702
9-0-41-1,2,94702
",",2,94702
flower,10,94702
6-0-28-0,2,94702
",",2,94702
whittall,10,94702
10-0-53-3,2,94702
(,2,94702
1nb,2,94702
),2,94702
",",2,94702
decker,10,94702
3-0-17-0,2,94702
",",2,94702
shah,10,94702
2-0-18-0,2,94702
zimbabwe,6,94702
a.,4,94702
shah,5,94702
c,2,94702
m.,4,94702
waugh,5,94702
b,2,94702
hogg,10,94702
41,2,94702
g.,4,94702
flower,5,94702
c,2,94702
ponting,10,94702
b,2,94702
flemming,10,94702
7,2,94702
a.,4,94702
flower,5,94702
lbw,2,94702
b,2,94702
flemming,10,94702
0,2,94702
a.,4,94702
campbell,5,94702
lbw,2,94702
b,2,94702
mcgrath,10,94702
9,2,94702
c.,4,94702
wishart,5,94702
c,2,94702
healy,10,94702
b,2,94702
reiffel,10,94702
0,2,94702
g.,4,94702
whittall,5,94702
b,2,94702
reiffel,10,94702
11,2,94702
c.,4,94702
evans,5,94702
c,2,94702
healy,10,94702
b,2,94702
s.,4,94702
waugh,5,94702
15,2,94702
m.,4,94702
dekker,5,94702
not,2,94702
out,2,94702
8,2,94702
p.,4,94702
strang,5,94702
b,2,94702
m.,4,94702
waugh,5,94702
9,2,94702
h.,4,94702
streak,5,94702
b,2,94702
m.,4,94702
waugh,5,94702
0,2,94702
e.,4,94702
brandes,5,94702
c,2,94702
hogg,10,94702
b,2,94702
m.,4,94702
waugh,5,94702
17,2,94702
extras,2,94702
(,2,94702
lb-4,2,94702
w-10,2,94702
nb-7,2,94702
),2,94702
21,2,94702
total,2,94702
(,2,94702
all,2,94702
out,2,94702
-,2,94702
41,2,94702
overs,2,94702
),2,94702
138,2,94702
fall,2,94702
of,2,94702
wickets,2,94702
:,2,94702
1-16,2,94702
2-16,2,94702
3-33,2,94702
4-35,2,94702
5-56,2,94702
6-98,2,94702
7-100,2,94702
8-120,2,94702
9-120,2,94702
bowling,2,94702
:,2,94702
mcgrath,10,94702
7-2-13-1,2,94702
(,2,94702
2w,2,94702
),2,94702
",",2,94702
flemming,10,94702
7-0-24-2,2,94702
(,2,94702
3w,2,94702
",",2,94702
3nb,2,94702
),2,94702
",",2,94702
reiffel,10,94702
6-1-23-2,2,94702
(,2,94702
2nb,2,94702
),2,94702
",",2,94702
s.,4,94702
waugh,5,94702
7-2-24-1,2,94702
(,2,94702
1nb,2,94702
",",2,94702
2w,2,94702
),2,94702
",",2,94702
hogg,10,94702
9-2-26-1,2,94702
(,2,94702
1nb,2,94702
",",2,94702
3w,2,94702
),2,94702
",",2,94702
m.,4,94702
waugh,5,94702
5-1-24-3,2,94702
result,2,94702
:,2,94702
australia,6,94702
won,2,94702
by,2,94702
125,2,94702
runs,2,94702
.,2,94702
-docstart-,2,95002
cricket,2,95002
-,2,95002
australia,6,95002
263-7,2,95002
in,2,95002
50,2,95002
overs,2,95002
v,2,95002
zimbabwe,6,95002
.,2,95002
colombo,6,95013
1996-08-26,2,95013
australia,6,95013
scored,2,95013
263-7,2,95013
in,2,95013
their,2,95013
50,2,95013
overs,2,95013
against,2,95013
zimbabwe,6,95013
in,2,95013
the,2,95013
first,2,95013
day-night,2,95013
limited,2,95013
overs,2,95013
match,2,95013
of,2,95013
the,2,95013
singer,11,95013
world,12,95013
series,13,95013
tournament,2,95013
on,2,95013
monday,2,95013
.,2,95013
-docstart-,2,95040
cricket,2,95040
-,2,95040
australia,6,95040
win,2,95040
toss,2,95040
",",2,95040
opt,2,95040
to,2,95040
bat,2,95040
against,2,95040
zimbabwe,6,95040
.,2,95040
colombo,6,95053
1996-08-26,2,95053
australia,6,95053
won,2,95053
the,2,95053
toss,2,95053
and,2,95053
decided,2,95053
to,2,95053
bat,2,95053
against,2,95053
zimbabwe,6,95053
in,2,95053
the,2,95053
first,2,95053
day-night,2,95053
limited,2,95053
overs,2,95053
match,2,95053
of,2,95053
the,2,95053
singer,11,95053
world,12,95053
series,13,95053
tournament,2,95053
on,2,95053
monday,2,95053
.,2,95053
teams,2,95081
:,2,95081
australia,6,95081
-,2,95081
mark,4,95081
waugh,5,95081
",",2,95081
michael,4,95081
slater,5,95081
",",2,95081
ricky,4,95081
ponting,5,95081
",",2,95081
steve,4,95081
waugh,5,95081
",",2,95081
stuart,4,95081
law,5,95081
",",2,95081
michael,4,95081
bevan,5,95081
",",2,95081
ian,4,95081
healy,5,95081
(,2,95081
captain,2,95081
),2,95081
",",2,95081
brad,4,95081
hogg,5,95081
",",2,95081
paul,4,95081
reiffel,5,95081
",",2,95081
damein,4,95081
fleming,5,95081
",",2,95081
glenn,4,95081
mcgrath,5,95081
.,2,95081
zimbabwe,6,95121
-,2,95121
alistair,4,95121
campbell,5,95121
(,2,95121
captain,2,95121
),2,95121
",",2,95121
andy,4,95121
flower,5,95121
",",2,95121
grant,4,95121
flower,5,95121
",",2,95121
guy,4,95121
whittall,5,95121
",",2,95121
craig,4,95121
evans,5,95121
",",2,95121
eddo,4,95121
brandes,5,95121
",",2,95121
heath,4,95121
streak,5,95121
",",2,95121
paul,4,95121
strang,5,95121
",",2,95121
craig,4,95121
wishart,5,95121
",",2,95121
ali,4,95121
shah,5,95121
",",2,95121
mark,4,95121
dekker,5,95121
.,2,95121
-docstart-,2,95159
press,2,95159
digest,2,95159
-,2,95159
mozambique,6,95159
-,2,95159
august,2,95159
26,2,95159
.,2,95159
maputo,6,95168
1996-08-26,2,95168
this,2,95168
is,2,95168
the,2,95168
leading,2,95168
story,2,95168
in,2,95168
the,2,95168
mozambican,3,95168
press,2,95168
on,2,95168
monday,2,95168
.,2,95168
reuters,1,95182
has,2,95182
not,2,95182
verified,2,95182
this,2,95182
story,2,95182
and,2,95182
does,2,95182
not,2,95182
vouch,2,95182
for,2,95182
its,2,95182
accuracy,2,95182
.,2,95182
noticias,1,95196
-,2,95196
at,2,95196
least,2,95196
20,2,95196
people,2,95196
were,2,95196
killed,2,95196
when,2,95196
the,2,95196
two,2,95196
trucks,2,95196
in,2,95196
which,2,95196
they,2,95196
were,2,95196
travelling,2,95196
collided,2,95196
at,2,95196
nhamavila,6,95196
about,2,95196
160,2,95196
km,2,95196
north,2,95196
of,2,95196
maputo,6,95196
on,2,95196
saturday,2,95196
",",2,95196
the,2,95196
maputo,6,95196
daily,2,95196
noticias,1,95196
said,2,95196
.,2,95196
-docstart-,2,95231
lamonts,7,95231
apparel,8,95231
files,2,95231
reorganization,2,95231
plan,2,95231
.,2,95231
[,2,95238
corrected,2,95238
18:00,2,95238
gmt,3,95238
],2,95238
kirkland,6,95238
",",2,95238
wash,6,95238
.,2,95238
1996-08-26,2,95247
lamonts,7,95247
apparel,14,95247
inc,8,95247
",",2,95247
an,2,95247
operator,2,95247
of,2,95247
42,2,95247
family,2,95247
apparel,2,95247
stores,2,95247
in,2,95247
six,2,95247
northwestern,2,95247
states,2,95247
",",2,95247
said,2,95247
it,2,95247
has,2,95247
filed,2,95247
a,2,95247
reorganization,2,95247
plan,2,95247
in,2,95247
bankruptcy,2,95247
court,2,95247
in,2,95247
seattle,6,95247
.,2,95247
(,2,95277
corrects,2,95277
to,2,95277
make,2,95277
clear,2,95277
a,2,95277
reorganization,2,95277
plan,2,95277
has,2,95277
been,2,95277
filed,2,95277
),2,95277
.,2,95277
the,2,95290
reorganization,2,95290
plan,2,95290
calls,2,95290
for,2,95290
all,2,95290
secured,2,95290
claims,2,95290
to,2,95290
be,2,95290
paid,2,95290
in,2,95290
full,2,95290
.,2,95290
unsecured,2,95304
claims,2,95304
",",2,95304
including,2,95304
those,2,95304
of,2,95304
company,2,95304
bondholders,2,95304
",",2,95304
will,2,95304
be,2,95304
satisfied,2,95304
by,2,95304
issuing,2,95304
new,2,95304
common,2,95304
stock,2,95304
and,2,95304
warrants,2,95304
.,2,95304
unsecured,2,95324
claims,2,95324
are,2,95324
estimated,2,95324
at,2,95324
about,2,95324
$,2,95324
90,2,95324
million,2,95324
.,2,95324
lamonts,1,95334
said,2,95334
it,2,95334
plans,2,95334
to,2,95334
issue,2,95334
9,2,95334
million,2,95334
shares,2,95334
of,2,95334
new,2,95334
common,2,95334
stock,2,95334
.,2,95334
of,2,95348
that,2,95348
amount,2,95348
",",2,95348
4.05,2,95348
million,2,95348
and,2,95348
5.67,2,95348
million,2,95348
shares,2,95348
will,2,95348
be,2,95348
allocated,2,95348
to,2,95348
the,2,95348
company,2,95348
's,2,95348
trade,2,95348
creditors,2,95348
.,2,95348
between,2,95368
4.75,2,95368
and,2,95368
3.13,2,95368
million,2,95368
shares,2,95368
will,2,95368
be,2,95368
allocated,2,95368
to,2,95368
bondholders,2,95368
and,2,95368
other,2,95368
unsecured,2,95368
non-trade,2,95368
creditors,2,95368
and,2,95368
"200,000",2,95368
will,2,95368
be,2,95368
allocated,2,95368
to,2,95368
existing,2,95368
shareholders,2,95368
in,2,95368
exchange,2,95368
for,2,95368
all,2,95368
existing,2,95368
stock,2,95368
of,2,95368
the,2,95368
company,2,95368
.,2,95368
bondholders,2,95402
and,2,95402
other,2,95402
unsecured,2,95402
non-trade,2,95402
creditors,2,95402
will,2,95402
receive,2,95402
warrants,2,95402
four,2,95402
about,2,95402
2.2,2,95402
million,2,95402
shares,2,95402
when,2,95402
the,2,95402
company,2,95402
's,2,95402
market,2,95402
capitalization,2,95402
reaches,2,95402
$,2,95402
20,2,95402
million,2,95402
.,2,95402
bondholders,2,95427
",",2,95427
other,2,95427
unsecured,2,95427
non-trade,2,95427
creditors,2,95427
",",2,95427
and,2,95427
existing,2,95427
shareholders,2,95427
also,2,95427
will,2,95427
receive,2,95427
warrants,2,95427
entitling,2,95427
them,2,95427
to,2,95427
roughly,2,95427
"800,000",2,95427
shares,2,95427
when,2,95427
the,2,95427
company,2,95427
's,2,95427
market,2,95427
capitalization,2,95427
reaches,2,95427
$,2,95427
25,2,95427
million,2,95427
.,2,95427
management,2,95458
will,2,95458
receive,2,95458
options,2,95458
to,2,95458
purchase,2,95458
10,2,95458
percent,2,95458
of,2,95458
the,2,95458
company,2,95458
's,2,95458
outstanding,2,95458
common,2,95458
stock,2,95458
with,2,95458
protection,2,95458
against,2,95458
dilution,2,95458
at,2,95458
an,2,95458
option,2,95458
exercise,2,95458
price,2,95458
of,2,95458
$,2,95458
1,2,95458
million,2,95458
.,2,95458
-docstart-,2,95487
passengers,2,95487
rescued,2,95487
from,2,95487
blazing,2,95487
ferry,2,95487
off,2,95487
france,6,95487
.,2,95487
london,6,95496
1996-08-26,2,95496
more,2,95496
than,2,95496
100,2,95496
people,2,95496
were,2,95496
safely,2,95496
evacuated,2,95496
on,2,95496
monday,2,95496
from,2,95496
a,2,95496
ferry,2,95496
that,2,95496
caught,2,95496
fire,2,95496
soon,2,95496
after,2,95496
leaving,2,95496
guernsey,6,95496
in,2,95496
britain,6,95496
's,2,95496
channel,15,95496
islands,16,95496
",",2,95496
police,2,95496
said,2,95496
.,2,95496
police,2,95526
said,2,95526
the,2,95526
111,2,95526
passengers,2,95526
and,2,95526
six,2,95526
crew,2,95526
on,2,95526
board,2,95526
the,2,95526
ferry,2,95526
trident,11,95526
seven,13,95526
",",2,95526
owned,2,95526
by,2,95526
france,6,95526
's,2,95526
emeraud,1,95526
line,2,95526
",",2,95526
were,2,95526
rescued,2,95526
by,2,95526
a,2,95526
variety,2,95526
of,2,95526
private,2,95526
and,2,95526
commercial,2,95526
boats,2,95526
after,2,95526
fire,2,95526
broke,2,95526
out,2,95526
in,2,95526
the,2,95526
engine,2,95526
room,2,95526
soon,2,95526
after,2,95526
it,2,95526
left,2,95526
port,2,95526
.,2,95526
an,2,95572
88-year-old,2,95572
woman,2,95572
was,2,95572
taken,2,95572
to,2,95572
hospital,2,95572
with,2,95572
leg,2,95572
injuries,2,95572
",",2,95572
according,2,95572
to,2,95572
a,2,95572
spokesman,2,95572
for,2,95572
guernsey,6,95572
police,2,95572
.,2,95572
the,2,95591
ferry,2,95591
",",2,95591
which,2,95591
was,2,95591
towed,2,95591
into,2,95591
port,2,95591
",",2,95591
had,2,95591
been,2,95591
bound,2,95591
for,2,95591
jersey,6,95591
",",2,95591
another,2,95591
in,2,95591
a,2,95591
cluster,2,95591
of,2,95591
small,2,95591
british-ruled,3,95591
islands,2,95591
off,2,95591
north-west,2,95591
france,6,95591
.,2,95591
-docstart-,2,95618
osce,1,95618
delays,2,95618
decision,2,95618
on,2,95618
refugee,2,95618
voting,2,95618
.,2,95618
kurt,4,95626
schork,5,95626
sarajevo,6,95626
1996-08-26,2,95626
bosnia,6,95626
's,2,95626
election,2,95626
organisers,2,95626
will,2,95626
decide,2,95626
on,2,95626
tuesday,2,95626
whether,2,95626
or,2,95626
not,2,95626
to,2,95626
postpone,2,95626
municipal,2,95626
elections,2,95626
scheduled,2,95626
as,2,95626
part,2,95626
of,2,95626
nationwide,2,95626
balloting,2,95626
",",2,95626
an,2,95626
osce,1,95626
spokeswoman,2,95626
said,2,95626
on,2,95626
monday,2,95626
.,2,95626
officials,2,95659
from,2,95659
the,2,95659
organisation,7,95659
for,14,95659
security,14,95659
and,14,95659
cooperation,14,95659
in,14,95659
europe,8,95659
(,2,95659
osce,1,95659
),2,95659
are,2,95659
considering,2,95659
the,2,95659
postponement,2,95659
following,2,95659
allegations,2,95659
of,2,95659
serious,2,95659
irregularities,2,95659
in,2,95659
the,2,95659
registration,2,95659
of,2,95659
serb,3,95659
refugees,2,95659
.,2,95659
international,2,95688
observers,2,95688
say,2,95688
the,2,95688
alleged,2,95688
irregularities,2,95688
could,2,95688
affect,2,95688
the,2,95688
outcome,2,95688
of,2,95688
voting,2,95688
for,2,95688
municipal,2,95688
assemblies,2,95688
.,2,95688
"""",2,95704
tomorrow,2,95704
...,2,95704
the,2,95704
provisional,7,95704
election,14,95704
commission,8,95704
will,2,95704
consider,2,95704
the,2,95704
possible,2,95704
postponement,2,95704
of,2,95704
municipal,2,95704
elections,2,95704
only,2,95704
...,2,95704
the,2,95704
other,2,95704
elections,2,95704
will,2,95704
be,2,95704
held,2,95704
on,2,95704
september,2,95704
14,2,95704
",",2,95704
"""",2,95704
osce,1,95704
spokeswoman,2,95704
agota,4,95704
kuperman,5,95704
told,2,95704
reporters,2,95704
in,2,95704
sarajevo,6,95704
.,2,95704
"""",2,95741
i,2,95741
think,2,95741
that,2,95741
it,2,95741
would,2,95741
be,2,95741
very,2,95741
difficult,2,95741
to,2,95741
select,2,95741
which,2,95741
municipal,2,95741
elections,2,95741
would,2,95741
have,2,95741
to,2,95741
be,2,95741
cancelled,2,95741
.,2,95741
i,2,95761
think,2,95761
probably,2,95761
if,2,95761
the,2,95761
decision,2,95761
(,2,95761
to,2,95761
cancell,2,95761
),2,95761
were,2,95761
to,2,95761
be,2,95761
taken,2,95761
it,2,95761
would,2,95761
probably,2,95761
be,2,95761
all,2,95761
municipal,2,95761
elections,2,95761
..,2,95761
.,2,95761
"""",2,95784
kuperman,10,95784
added,2,95784
that,2,95784
options,2,95784
other,2,95784
than,2,95784
postponement,2,95784
were,2,95784
also,2,95784
on,2,95784
the,2,95784
table,2,95784
",",2,95784
but,2,95784
she,2,95784
refused,2,95784
to,2,95784
specify,2,95784
what,2,95784
they,2,95784
were,2,95784
.,2,95784
the,2,95807
dayton,6,95807
peace,2,95807
agreement,2,95807
gave,2,95807
the,2,95807
osce,1,95807
a,2,95807
mandate,2,95807
to,2,95807
organise,2,95807
bosnian,3,95807
elections,2,95807
.,2,95807
the,2,95821
provisional,7,95821
election,14,95821
commission,8,95821
is,2,95821
osce,1,95821
's,2,95821
top,2,95821
rule-making,2,95821
body,2,95821
for,2,95821
the,2,95821
poll,2,95821
.,2,95821
more,2,95835
than,2,95835
"600,000",2,95835
refugees,2,95835
have,2,95835
registered,2,95835
to,2,95835
vote,2,95835
in,2,95835
55,2,95835
countries,2,95835
around,2,95835
the,2,95835
world,2,95835
",",2,95835
representing,2,95835
about,2,95835
20,2,95835
per,2,95835
cent,2,95835
of,2,95835
bosnia,6,95835
's,2,95835
total,2,95835
electorate,2,95835
.,2,95835
they,2,95861
are,2,95861
due,2,95861
to,2,95861
begin,2,95861
voting,2,95861
on,2,95861
wednesday,2,95861
",",2,95861
august,2,95861
28,2,95861
",",2,95861
just,2,95861
one,2,95861
day,2,95861
after,2,95861
the,2,95861
pec,1,95861
is,2,95861
supposed,2,95861
to,2,95861
make,2,95861
its,2,95861
decision,2,95861
.,2,95861
balloting,2,95886
inside,2,95886
bosnia,6,95886
is,2,95886
scheduled,2,95886
for,2,95886
september,2,95886
14,2,95886
",",2,95886
when,2,95886
citizens,2,95886
are,2,95886
slated,2,95886
to,2,95886
elect,2,95886
municipal,2,95886
and,2,95886
cantonal,2,95886
assemblies,2,95886
",",2,95886
separate,2,95886
moslem-croat,3,95886
and,2,95886
serb,3,95886
parliaments,2,95886
",",2,95886
a,2,95886
national,2,95886
house,7,95886
of,14,95886
representatives,8,95886
and,2,95886
a,2,95886
three-man,2,95886
presidency,2,95886
.,2,95886
a,2,95922
sarajevo,6,95922
daily,2,95922
newspaper,2,95922
",",2,95922
dnevi,7,95922
avaz,8,95922
",",2,95922
which,2,95922
is,2,95922
close,2,95922
to,2,95922
bosnia,6,95922
's,2,95922
moslem,3,95922
nationalist,2,95922
sda,1,95922
party,2,95922
",",2,95922
on,2,95922
monday,2,95922
said,2,95922
the,2,95922
osce,1,95922
would,2,95922
postpone,2,95922
the,2,95922
municipal-level,2,95922
elections,2,95922
until,2,95922
the,2,95922
spring,2,95922
of,2,95922
1997,2,95922
because,2,95922
of,2,95922
the,2,95922
refugee,2,95922
registration,2,95922
problems,2,95922
.,2,95922
sda,1,95963
has,2,95963
a,2,95963
representative,2,95963
on,2,95963
the,2,95963
provisional,7,95963
election,14,95963
commission,8,95963
.,2,95963
"""",2,95973
i,2,95973
do,2,95973
n't,2,95973
know,2,95973
what,2,95973
the,2,95973
source,2,95973
of,2,95973
the,2,95973
dnevi,7,95973
avaz,8,95973
report,2,95973
is,2,95973
",",2,95973
but,2,95973
it,2,95973
is,2,95973
consistent,2,95973
with,2,95973
what,2,95973
i,2,95973
have,2,95973
heard,2,95973
from,2,95973
western,2,95973
diplomats,2,95973
and,2,95973
from,2,95973
inside,2,95973
the,2,95973
osce,1,95973
",",2,95973
"""",2,95973
said,2,95973
an,2,95973
osce,1,95973
staff,2,95973
member,2,95973
in,2,95973
sarajevo,6,95973
who,2,95973
asked,2,95973
not,2,95973
to,2,95973
be,2,95973
named,2,95973
.,2,95973
"""",2,96021
the,2,96021
word,2,96021
is,2,96021
that,2,96021
frowick,10,96021
has,2,96021
decided,2,96021
to,2,96021
postpone,2,96021
municipal,2,96021
elections,2,96021
but,2,96021
that,2,96021
he,2,96021
will,2,96021
wait,2,96021
for,2,96021
one,2,96021
more,2,96021
session,2,96021
of,2,96021
the,2,96021
pec,1,96021
on,2,96021
tuesday,2,96021
to,2,96021
take,2,96021
everyone,2,96021
's,2,96021
temperature,2,96021
on,2,96021
the,2,96021
issue,2,96021
.,2,96021
"""",2,96056
ambassador,2,96056
robert,4,96056
frowick,5,96056
",",2,96056
an,2,96056
american,3,96056
",",2,96056
heads,2,96056
the,2,96056
osce,1,96056
mission,2,96056
in,2,96056
bosnia,6,96056
.,2,96056
osce,1,96071
and,2,96071
independent,2,96071
monitors,2,96071
allege,2,96071
that,2,96071
serb,3,96071
authorities,2,96071
have,2,96071
systematically,2,96071
discouraged,2,96071
refugees,2,96071
from,2,96071
registering,2,96071
to,2,96071
cast,2,96071
a,2,96071
ballot,2,96071
in,2,96071
the,2,96071
places,2,96071
they,2,96071
lived,2,96071
before,2,96071
the,2,96071
war,2,96071
.,2,96071
instead,2,96098
",",2,96098
the,2,96098
refugees,2,96098
were,2,96098
said,2,96098
to,2,96098
have,2,96098
been,2,96098
directed,2,96098
by,2,96098
their,2,96098
authorities,2,96098
to,2,96098
vote,2,96098
from,2,96098
strategic,2,96098
towns,2,96098
which,2,96098
had,2,96098
moslem,3,96098
majorities,2,96098
before,2,96098
the,2,96098
43-month,2,96098
bosnian,3,96098
war,2,96098
",",2,96098
but,2,96098
which,2,96098
are,2,96098
now,2,96098
underpopulated,2,96098
as,2,96098
a,2,96098
result,2,96098
of,2,96098
"""",2,96098
ethnic,2,96098
cleansing,2,96098
"""",2,96098
.,2,96098
diplomats,2,96140
explain,2,96140
the,2,96140
purpose,2,96140
of,2,96140
this,2,96140
electoral,2,96140
engineering,2,96140
is,2,96140
to,2,96140
secure,2,96140
serb,3,96140
control,2,96140
over,2,96140
pivotal,2,96140
towns,2,96140
inside,2,96140
the,2,96140
49,2,96140
per,2,96140
cent,2,96140
of,2,96140
bosnia,6,96140
known,2,96140
as,2,96140
the,2,96140
serb,3,96140
republic,2,96140
",",2,96140
consolidating,2,96140
through,2,96140
the,2,96140
ballot,2,96140
box,2,96140
what,2,96140
was,2,96140
initially,2,96140
taken,2,96140
in,2,96140
war,2,96140
.,2,96140
the,2,96181
top,2,96181
u.n.,1,96181
refugee,2,96181
official,2,96181
in,2,96181
the,2,96181
balkans,6,96181
highlighted,2,96181
the,2,96181
voter,2,96181
registration,2,96181
problem,2,96181
on,2,96181
monday,2,96181
.,2,96181
"""",2,96197
results,2,96197
of,2,96197
the,2,96197
registration,2,96197
for,2,96197
september,2,96197
elections,2,96197
herald,2,96197
a,2,96197
dismal,2,96197
future,2,96197
for,2,96197
multi-ethnicity,2,96197
in,2,96197
bosia-hercegovina,6,96197
",",2,96197
"""",2,96197
warned,2,96197
soren,4,96197
jessen-petersen,5,96197
",",2,96197
special,2,96197
envoy,2,96197
for,2,96197
the,2,96197
u.n.,1,96197
high,2,96197
commissioner,2,96197
for,2,96197
refugees,2,96197
in,2,96197
former,15,96197
yugoslavia,16,96197
.,2,96197
"""",2,96232
in,2,96232
the,2,96232
run-up,2,96232
to,2,96232
elections,2,96232
",",2,96232
nationalistic,2,96232
political,2,96232
leaders,2,96232
are,2,96232
playing,2,96232
the,2,96232
ethnic,2,96232
/,2,96232
sectarian,2,96232
card,2,96232
",",2,96232
drumming,2,96232
up,2,96232
support,2,96232
within,2,96232
their,2,96232
constituencies,2,96232
by,2,96232
playing,2,96232
on,2,96232
bitter,2,96232
memories,2,96232
or,2,96232
fear,2,96232
.,2,96232
"""",2,96264
-docstart-,2,96264
after,2,96264
truce,2,96264
",",2,96264
lebed,10,96264
faces,2,96264
tougher,2,96264
chechen,3,96264
problem,2,96264
.,2,96264
alastair,4,96275
macdonald,5,96275
moscow,6,96275
1996-08-26,2,96275
alexander,4,96275
lebed,5,96275
may,2,96275
finally,2,96275
get,2,96275
to,2,96275
discuss,2,96275
his,2,96275
chechen,3,96275
peace,2,96275
proposals,2,96275
with,2,96275
boris,4,96275
yeltsin,5,96275
on,2,96275
tuesday,2,96275
after,2,96275
a,2,96275
lost,2,96275
weekend,2,96275
in,2,96275
the,2,96275
region,2,96275
when,2,96275
he,2,96275
was,2,96275
forced,2,96275
to,2,96275
abandon,2,96275
plans,2,96275
to,2,96275
sign,2,96275
a,2,96275
new,2,96275
political,2,96275
treaty,2,96275
with,2,96275
the,2,96275
separatist,2,96275
rebels,2,96275
.,2,96275
it,2,96320
could,2,96320
be,2,96320
a,2,96320
sobering,2,96320
experience,2,96320
for,2,96320
the,2,96320
kremlin,6,96320
security,2,96320
chief,2,96320
who,2,96320
",",2,96320
just,2,96320
two,2,96320
months,2,96320
after,2,96320
being,2,96320
appointed,2,96320
by,2,96320
the,2,96320
president,2,96320
and,2,96320
two,2,96320
heady,2,96320
weeks,2,96320
after,2,96320
taking,2,96320
charge,2,96320
of,2,96320
the,2,96320
chechen,3,96320
crisis,2,96320
",",2,96320
had,2,96320
promised,2,96320
to,2,96320
wrap,2,96320
up,2,96320
the,2,96320
20-month,2,96320
war,2,96320
by,2,96320
the,2,96320
weekend,2,96320
.,2,96320
despite,2,96366
